"id","job_title","job_link","job_location","job_state","company_name","publication_date","experience","work_time","field","function","category","link_id","job_desc","level_of_experience","work_model"
1837,Analista de Dados - Banco de Talentos,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=13&pageNum=6&currentJobId=3526818006,Curitiba,PR,VMtecnologia / VMpay,,Assistente,Tempo integral,Produtos de software integrado,Tecnologia da informação,Analista de Dados,"3526818006","Como Analista de Dados seu dia a dia será:

Coletar, organizar e analisar grandes conjuntos de dados brutos, a fim de identificar padrões, tendências e insights relevantes para a empresa;
Realizar a limpeza e saneamento de dados, removendo duplicatas, erros e inconsistências, e garantindo a integridade dos dados;
Criar e manter relatórios, dashboards e outras visualizações de dados para apresentar informações relevantes de forma clara e concisa;
Desenvolver e implementar soluções de BI eficazes para ajudar a equipe a tomar decisões estratégicas informadas;
Trabalhar em estreita colaboração com as equipes de negócios, TI e análise para entender as necessidades de dados e garantir a qualidade dos dados;
Desenvolvimento de soluções de Business Intelligence, Data Warehouse e Data Discovery;
Desenvolver, construir, testar e manter arquiteturas integradas de várias fontes de dados;
Cuidar da aquisição dos dados.

O que você precisa ter?

Experiência prévia comprovada em saneamento de base de dados e criação de BI;
Excelentes habilidades analíticas e de resolução de problemas;
Experiência com ferramentas de BI, preferencialmente no Power BI;
Conhecimento em SQL, PL/SQL e outras linguagens de consulta de banco de dados;
Excelentes habilidades de comunicação verbal e escrita, com a capacidade de explicar informações complexas de maneira clara e concisa;
Capacidade de trabalhar em equipe e colaborar com outras áreas da empresa;
Habilidades de comunicação para entender e reportar os insights que os líderes de negócios desejam extrair do Big Data;
Inglês nível técnico.

O que oferecemos?

VR/VA;
VT ou Auxílio Mobilidade (sem o desconto em 6%);
Plano de Saúde Bradesco Top (sem coparticipação, acomodação apartamento e abrangência nacional);
Plano Odontológico Bradesco;
Seguro de Vida Metlife;
PPR (14º salário) - Por atingimento de metas;
Frutas fresquinhas todas às quartas no escritório;
Micro Market da VM com aquele chocolatinho esperto para sobremesa ou aquele snack no meio da tarde;
Chá e cafézinho à vontade o dia todo;
No Dress Code;
Carga horária reduzida de 40h semanais;
Presentinho de aniversário para deixar seu dia ainda mais especial.

Vem pra VM!!",Não Informado,Presencial
1705,Analista de Dados - Edtech,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=25&pageNum=0&currentJobId=3617901824,São Paulo,SP,Nelogica,,Assistente,Tempo integral,Desenvolvimento de software,Tecnologia da informação,Analista de Dados,"3617901824","Job Description

Aqui na Nelogica, desenvolvemos soluções para o mercado financeiro e procuramos por profissionais que desejam fazer parte de um time de alta performance, que tenham vontade de ser os melhores em suas áreas de atuação e que queiram contribuir diariamente para que possamos continuar revolucionando o futuro do mercado financeiro! 🚀💚💙

Você fará parte do nosso time de Educação e atuará com foco em Learning Experience, área que estuda, analisa e cria a jornada de todos os nossos alunos. Seu principal desafio é nos ajudar a criar uma jornada escalável, sem deixar de lado a excelência e o foco em nossos clientes.

Os principais desafios desta posição serão:

Automatizar e aperfeiçoar processos de dados existentes e gerar insights para a tomada de decisão do time educacional;
Gerar relatórios de dados com informações de engajamento e usabilidade dos produtos educacionais;
Monitorar engajamento do aluno e propor melhorias;
Efetuar estudos e análises s preditivas buscando entender comportamento do usuário na solução proposta.

O que é essencial que você apresente:

Superior completo ou em andamento em engenharia, tecnologia, administração ou economia;
Perfil analítico para ler, interpretar e transformar dados em insights;
Criação de modelos, clusterização, segmentação;
Banco de dados relacionais (SQL Server, Oracle), OLAP, Processos de ETL e tratamento de dados;
Aplicações em banco de dados (CRM, DBM, DW, BI).

Você irá arrasar se:

Tiver experiência em produtos Edtech(Educacional);
Conhecimentos no mercado financeiro;
Tiver conhecimento em Python.

Additional information

Consideramos como diferenciais experiências complementares além da atuação profissional, como o envolvimento acadêmico (PETs, mentorias, cursos, competições etc), ou envolvimento em comunidades de sua área de atuação, trabalho voluntário entre outros. 😉

Além disso, por aqui jogamos juntos para promover um ambiente cada dia mais inclusivo, que valoriza todas as trajetórias independentemente de gênero, orientação sexual, raça, etnia ou deficiência.

Faça parte dessa transformação!

A Nelogica nasceu do sonho de empreender de dois amigos de infância, que, apaixonados pelo mercado financeiro e pelo universo da tecnologia, decidiram unir estes dois mundos, democratizando o acesso à informação para investimentos.


Somos hoje a investech brasileira com a maior participação do mercado pago de plataformas de investimento do Brasil e uma das maiores da América Latina., impactando +2M de pessoas que utilizam nossas mais diversas soluções. Desenvolvemos softwares de alta performance com o propósito de transformar o futuro do mercado financeiro e nos tornarmos a melhor investech do mundo. Em nosso portfólio, estão as marcas Profit, Vector, Comdinheiro, Akeloo e Invest Academy.",Não Informado,Híbrido
2298,CIENTISTA DE DADOS PLENO (100% REMOTA),https://www.linkedin.com/jobs/search?keywords=%22Cientista%20De%20Dados%22&location=Brasil&geoId=106057199&f_TPR=r86400&position=5&pageNum=0&currentJobId=3621931673,São Paulo,SP,ClearSale,,Não aplicável,Tempo integral,Segurança de redes e computadores,Engenharia e Tecnologia da informação,Cientista de Dados,"3621931673","Descrição do Cargo *

'"" style=""box-sizing: border-box; -webkit-tap-highlight-color: transparent; -webkit-font-smoothing: antialiased; padding: 0px 20px 15px;"">

A área de Modelagem da ClearSale assume uma posição fundamental e estratégica dentro da empresa, sendo a principal responsável pela construção e gestão dos modelos estatísticos presentes nas soluções antifraudes de nossos clientes. Aqui você usará sua capacidade analítica em conjunto ao seu espírito investigativo para conhecer, explorar e mapear diversos tipos de fraudes. Além disso, através desse conhecimento adquirido, criar os melhores algoritmos de prevenção da mesma. Você terá a oportunidade de trabalhar em um ambiente descontraído e informal, junto a profissionais de diversas áreas de formação e forte domínio em estatística, tecnologia, analytics, programação, além da mesma paixão por dados. Estamos sempre em busca de pessoas com muita energia, que tenham facilidade de lidar com números e estejam motivadas a resolver problemas, sempre interagindo com outras áreas internas para auxiliar na melhoria e eficiência dos nossos produtos e ferramentas de gestão de risco.

O que esperamos dos que se interessam nesta vaga:

É apaixonado por novas tecnologias e técnicas de modelagem para aplicar a novos negócios;
Tem habilidade em manipular grandes volumes de dados e programação;
Gosta e possui elevada autonomia para condução de suas atividades;
Possui capacidade para trabalhar de forma colaborativa e sempre no espírito de equipe;
É curioso e motivado a resolver novos problemas.

Desafios da área:

Apoiar áreas comerciais no entendimento de novos problemas de fraude e implementar modelos estatísticos que façam sentido com o negócio, estudando as necessidades do cliente, fluxos de utilização de ferramentas e perfis ofensores;
Aprimorar continuamente os modelos existentes, para tornar o bom ainda melhor;
Ajudar na demonstração do nosso valor para novos clientes;
Aliar alta qualidade de projetos de modelos com rápida entrega, atendendo as demandas e especificidades de cada segmento;
Atualizar-se constantemente em relação a novas práticas para combate a fraudes e tecnologias de análise de dados.

O que você precisa para participar:

Ter experiência em desenvolvimento de algoritmos e técnicas de modelagem e machine learning;
Familiaridade com modelagem de eventos explicativos como fraude, crédito, churn, etc;
Domínio de conceitos estatísticos: teorias probabilísticas, técnicas de amostragem e os principais estimadores e suas propriedades;
Conhecimentos em Python e SQL, ou outros softwares de manipulação de dados e/ou análises estatísticas;
Prática em otimização, padronização e versionamento de códigos GIT;
Capacidade de transmitir conceitos técnicos de forma didática;
Facilidade no entendimento de negociação e visão de negócio;
Superior completo.

Horário de Trabalho: Horário Flexível

Local: 100% home office

Salário: A combinar

Benefícios Oferecidos:

Participação e lucros e resultados;
Vale Refeição ou Vale Alimentação;
Auxílio Creche para crianças até 4 anos e 11 meses;
Seguro de Vida;
Gympass;
Sesc;
Cartão Multibenefícios Alelo – (com desconto na compra de diversos itens na rede credenciada, incluindo medicamentos em diversas redes de farmácias);
Assistência Médica e Odontológica Bradesco.

Benefícios adicionais com atividades disponíveis na Clearsale:

Flexibilidade de horário;
Política Educacional para Graduação e Pós Graduação;
Programa eu Saudável (Acompanhamento de saúde e bem estar);
Programa Primeiros Laços (Acompanhamento Gestacional);
Consultas médicas remotas;
Palestras de desenvolvimento pessoal e profissional.

Todas as nossas posições também são destinadas as pessoas com deficiência.

Na ClearSale respeitamos a diversidade, temos uma cultura totalmente inclusiva que busca a equidade e valoriza as diferenças :)",Pleno,Híbrido
2310,Analista de Dados (BI) Sênior,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brasil&geoId=106057199&f_TPR=r86400&position=9&pageNum=0&currentJobId=3622131322,Porto Alegre,RS,J&T Express Brasil,,Não aplicável,Tempo integral,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento",Tecnologia da informação,Analista de Dados,"3622131322","Somos a J&T Express, empresa multinacional que chegou ao Brasil para revolucionar o mercado de entregas expressas.

Nossos números:
Presença em 13 países;
240 centros de transferências de larga escala;
1.000 equipamentos de triagem inteligente;
23.000 pontos de distribuição;
400.000 colaboradores;
Nossos serviços atingem 2,5 bilhões de pessoas ao redor do mundo.

E queremos mais... tá afim?

Responsabilidades e atribuições
Elaborar relatórios e Dashboards, utilizando visões gerenciais e estratégicas para apoio à coordenação nas tomadas de decisão, acompanhamento diário dos principais indicadores da empresa, garantindo que a informação chegue a todos os times envolvidos, além do acompanhamento e follow-up das ações (PMO);
Desenvolver e implementar análises de dados, entendendo fatores que impactem nos resultados e no custo do negócio, e apresentar os resultados à equipe de trabalho;
Identificar, analisar e interpretar tendências ou padrões em conjuntos de dados complexos;
Realização de demais atividades correlatas e inerentes ao cargo, assim como atividades atribuídas pelo seu superior imediato.

Requisitos e qualificações
Ensino Superior Cursando ou Completo (Engenharia, Administração, Logística e afins);
Pacote Office intermediário;
Conhecimentos em análises e indicadores;
Elaboração de dashboards, painéis e relatórios gerenciais;
Conhecimento intermediário/avançado em Power BI e ferramentas de qualidade;
Proatividade, determinação, empatia, criatividade, boa comunicação, iniciativa, inteligência emocional, capacidade para trabalhar em equipe, adaptabilidade, capacidade para solucionar problemas e credibilidade ao assumir responsabilidades;
Desejável experiência e vivência em logística.

Informações adicionais

Chegamos para revolucionar o mercado de entregas expressas no país.

Queremos ser a opção mais rápida para as entregas de E-commerce. Para isso, buscamos ter a melhor e mais engajada equipe!

Aos nossos colaboradores, oferecemos um ambiente de trabalho inspirador e acolhedor. E, esperamos que juntos possamos trilhar um caminho de crescimento e muito sucesso.

Prezamos pela tranquilidade e saúde do nosso time e para que isso aconteça, oferecemos os melhores benefícios praticados no mercado. Ainda, contamos com remuneração acima da média das melhores empresas de logística do Brasil.

O melhor para os melhores!",Sênior,Presencial
1929,ANALISTA DE DADOS II - EXPANSÃO,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=13&pageNum=10&currentJobId=3605788289,Fortaleza,CE,Farmácias Pague Menos,,Assistente,Tempo integral,Atacado,Tecnologia da informação,Analista de Dados,"3605788289","DESCRIÇÃO

Somos gente que cuida de gente. Cada um com características, histórias e qualidades únicas, mas todos unidos pelo mesmo propósito: viver plenamente. Temos orgulho da nossa história, por isso fazemos o nosso melhor hoje, sem deixar de olhar para o amanhã.

Se você preza pela valorização humana, integridade, foco no cliente, superação de resultados, sustentabilidade, inovação em soluções em tudo o que faz, vem fazer parte do nosso time de gigantes.

Como é o ambiente de trabalho?

Oferecemos um ambiente em que todos são protagonistas e agentes de transformação. Temos um excelente clima organizacional com pessoas engajadas em entregar os melhores resultados, assim como grandes oportunidades de crescimento para você.

Vem conferir.

O QUE VOCÊ PRECISA TER?
Ensino superior completo em Economia, Administração, Estatística, Matemática, Engenharias ou outras
áreas afins;
Conhecimento intermediário em Pacote Office;
Conhecimento em ferramentas de visualização (Power BI ou Tableau).
O QUE PODE SER UM DIFERENCIAL?
Conhecimento em linguagens de programação (Python e/ou R).
QUAIS SERÃO SUAS RESPONSABILIDADES?
Realizar estudos de mercado/econométricos que contribuirão na escolha dos melhores pontos de
prospecção;
Criar visualizações dos principais KPI’s da área, utilizando Tableau e Power BI.
Acompanhar os resultados das lojas novas, com foco em encontrar gaps de melhoria;
Antecipar-se as necessidades do negócio e provocar novas formas de atuação;
O QUE TE OFERECEMOS?
Vale Refeição (de acordo com a convenção coletiva do município);
Plano de Saúde por elegibilidade por localidade e cargo;
Plano Odontológico por adesão;
Seguro de vida e Assistência Funeral;
Plataforma de terapia online;
Programa de Gestantes;
Ginástica laboral;
Convênios Educacionais com descontos exclusivos para colaboradores e dependentes;
Convênio de curso de inglês com a Lingopass e Fluencypass para colaboradores e dependentes;
Up Farma – Universidade Corporativa Pague Menos com cursos e treinamentos para o desenvolvimento
dos colaboradores;
Desconto Ouro nas Farmácias Pague Menos;
Convênio Epharma.
Não fazemos distinção de cor, religião, orientação sexual, identidade de gênero, nacionalidade, deficiência ou idade. Vem ser Pague Menos, vem ser Gigante!
Local de trabalho: Fortaleza, CE
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Administração Geral
Nível hierárquico: Analista
REQUISITOS

Escolaridade Mínima: Ensino Superior

BENEFÍCIOS
Convênios Educacionais com descontos exclusivos para colaboradores e dependentes
Plano Odontológico por adesão
Ginástica laboral
Up Farma – Universidade Corporativa Pague Menos
Programa de Gestantes
Plano de Saúde por elegibilidade por localidade e cargo
Vale Refeição (de acordo com a convenção coletiva do município)
Convênio de curso de inglês com a Lingopass e Fluencypass para colaboradores e dependentes
Plataforma de terapia online
Seguro de vida e Assistência Funeral
Convênio Epharma",Pleno,Presencial
1737,ANALISTA DE DADOS FOCO EM BI/QLIK,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=9&pageNum=2&currentJobId=3598404947,Belo Horizonte,MG,Localiza&Co,,Não aplicável,Tempo integral,Atendimento ao consumidor,Tecnologia da informação,Analista de Dados,"3598404947","LOCALIZA

Somos uma empresa presente no futuro. Em nossa história, sempre trouxemos para o agora ideias que pareciam existir somente anos à frente. Enxergamos o amanhã pelas lentes do nosso espírito empreendedor.

Construir o futuro da mobilidade é um propósito que impulsiona nossa habilidade de protagonizar e o nosso talento em fazer acontecer. Para cumprir o nosso propósito, precisamos de gente. Gente como nossos colaboradores, clientes, franqueados, fornecedores, investidores, sociedade e parceiros, que, juntos, pensam e criam formas inteligentes de ir e vir.

Responsabilidades e atribuições

O QUE VOCÊ IRÁ FAZER COMO ANALISTA DE INFORMACOES GERENCIAIS
Atuar fortemente com ferramentas de BI e Banco de Dados, realizando análises de dashboards e construção de indicadores, validando e homologando informações pertinentes aos negócios;
Terá o papel importante na geração e manutenção de indicadores originados de BI’s da área de Faturamento, Contas a Receber, Crédito e Cobrança. Atuando fortemente com as demais áreas fins da empresa de forma a prover indicadores capazes de gerar tomadas de decisões importantes;
Irá buscar melhores formas de apresentar evoluções dos produtos e propostas de melhorias baseadas em indicadores. Também terá um forte papel no controle dos processos da área, garantindo a Governança e transparência das atividades;
Terá o importante papel de garantir total controle sobre os valores de inadimplência da empresa em seus diversos segmentos, mantendo indicadores sempre atualizados e identificando os pontos impactantes de inadimplência;
Atuar diretamente junto ao time técnico na confecção de informações baseadas no sistema Qlik e SAP, assim como demais sistemas legados de faturamento da empresa.

Requisitos e qualificações

O QUE PRECISAMOS
Ensino superior completo;Conhecimento intermediário em Qlik e SAP (FI);
Forte conhecimento na linguagem SQL;
Conhecimento avançado em Excel (VBA);
Conhecimento de outras ferramentas, presentes no mercado, de BI.

Informações adicionais

BENEFÍCIOS DESSA POSIÇÃO
Allya
Gympass
Plano de Saúde
Plano Odontológico
PLR
Seguro de Vida
Vale Alimentação
Vale Transporte

Viva a experiência de ser Localiza e venha construir o futuro da mobilidade conosco!",Não Informado,Presencial
1649,Cientista de Dados,https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=14&pageNum=4&currentJobId=3610656774,Brasil,,Grupo Malwee,,Assistente,Tempo integral,Varejo de vestuário e moda,Engenharia e Tecnologia da informação,Cientista de Dados,"3610656774","Você tem habilidade em programação e gosta de trabalhar com dados? Tem um perfil curioso, questionador e convive bem em equipes multidisciplinares?

Se sua resposta foi sim para todas as perguntas, essa vaga pode ser sua.

Nesse posição sua missão será atuar de forma estratégica, com autonomia, aproveitando habilidades analíticas e preditivas para gerar insights de negócios, uma ponte entre ciência, tecnologia e estratégia corporativa

Atividades
Desenvolver visões analíticas descritivas, diagnósticas, preditivas e prescritivas voltadas para o negócio, encontrando novos recursos e descobrindo o valor dos dados para a empresa
Programar em Python, R e outros algoritmos/modelos estatísticos
Manipular bases de dados SQL e NOSQL
Elaborar algoritmos web crawler/scraping, inteligência artificial e/ou machine learning
Apoiar a área de Inteligência de Negócios na elaboração de análises, dashboards e data-storytelling, contribuindo no desenvolvimento de soluções corporativas baseadas em dados

Requisitos
Experiência de 2 anos ou mais com extração e manipulação de base de dados, linguagem SQL, Estatística -Descritiva e Modelos Preditivos
Conhecimento do ambiente e recursos Azure (Data Lake, Data Factory, Databricks)
Programação em Python e/ou R, e/ou outras linguagens/algoritmos
Conhecimento em Analysis services e Power BI
Inglês técnico (leitura e interpretação avançados)

Se identificou? Venha fazer parte desse timaço! #sougrupomalwee

Quer saber mais sobre nós? Acesse nossas redes:

Linkedin /grupomalwee

Facebook /grupomalwee

Instagram /grupomalwee

""O Grupo Malwee respeita e incentiva a diversidade e inclusão. Todas as nossas vagas são abertas para pessoas com deficiência (PCD)"".

Requisitos

Estudos

Ensino Superior

Benefícios

Assistência médica

Assistência odontológica

Férias Coletivas

40% de desconto na compra de coleções (loja física)

Programa de Desenvolvimento e Treinamento

Horário flexível

Participação nos lucros (PLR)

40% de desconto na compra de coleções (ecommerce)",Não Informado,Remoto
1663,Cientista de Dados Pleno,https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=3&pageNum=5&currentJobId=3598426155,Rio de Janeiro,RJ,IPNET Growth Partner,,Não aplicável,Tempo integral,Serviços e consultoria de TI,Engenharia e Tecnologia da informação,Cientista de Dados,"3598426155","Quer fazer parte de uma empresa com ambiente descontraído, dinâmico e orientado a desafios?

Há 20 anos no mercado, e desde 2008 na nuvem, somos parceiros estratégicos da Google Cloud na América Latina. Além de se desenvolver e trabalhar em uma empresa que segue em expansão, aqui você vai ter a oportunidade de fazer parte de um time diverso, inclusivo e multicultural.

Somos parceiros de crescimento, e isso vale não só para os clientes: é assim que também enxergamos nossos colaboradores. Não se espante se você encontrar aqui histórias de quem começou como Estagiário e hoje é gestor, ou até mesmo sócio. Nossa parceria funciona para acelerar negócios, mas também para alavancar carreiras.

Sentiu que seu lugar é aqui? Venha ser um IPNETER e nos ajudar a escrever uma história ainda mais relevante!

Responsabilidades e atribuições
Analisar e levantar requisitos de projetos;
Definir e implementar modelos de Machine Learning;
Automatizar fluxos de ML;
Realizar o monitoramento e a otimização dos modelos;
Desenvolver e otimizar pipelines de dados;
Metodologia de projetos ágeis;
Técnicas de troubleshooting;
Ser referência técnica para o time;
Capacitar pessoas, propagando conhecimentos em projetos e treinamento;

Requisitos e qualificações
Experiência como Cientista de dados;
Conhecimento avançado em Python e Análise de dados (Pandas, Numpy, etc);
Bibliotecas de Machine Learning (Scikit-learn, Tensorflow, Pytorch, etc) e AutoML;
Algoritmos de Machine Learning (classificação, regressão, clustering, etc);
Cloud Computing (Google Cloud Platform (de preferência), Azure, AWS, OCI, etc);
Conhecimento avançado em SQL;
Habilidades em algoritmos, estruturas de dados e bancos de dados relacionais;
Ferramentas de versionamento (Git);
Inglês técnico.

Diferenciais
Superior completo e/ou pós-graduação em Estatística;
Experiência com Vertex AI (Google Cloud Platform);
Conhecimento em Processamento de Linguagem Natural;
Experiência prática com MLOps;
Inglês e/ou Espanhol Avançados (conversação, leitura e escrita);
Habilidades criativas de resolução de problemas, analítica, depuração / solução de problemas.

Informações adicionais
Plano de Saúde Bradesco
Vale refeição
Totalpass
Parcerias com faculdades, universidades e centros de educação
Modelo de trabalho hibrido
Espaço para desenvolver seus talentos / aprender de novas tecnologias",Pleno,Presencial
2113,Engenheiro de Dados PL,https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20de%20Dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=15&pageNum=3&currentJobId=3584138297,São Paulo,SP,Noorden Group,,Pleno-sênior,Tempo integral,Segurança de redes e computadores,Tecnologia da informação,Engenheiro de Dados,"3584138297","Informações Adicionais

Horário: Comercial.

Requisitos Técnicos Obrigatórios

Atuação com tecnologias como Hadoop, Spark, Airflow entre outras
Desenvolvimento framework Spark
Spark com Scala em AWS e uso de Airflow
Desenvolvimento Scala em pipelines de integração de dados
Conhecimento de ambientes Cloud AWS
Alguma experiência com pipeline DevOps – Jenkins, SonarQube, Fortify

Competências / Habilidades

Perfil proativo
Autodidata
Boa comunicação
Espírito colaborativo
Excelentes habilidades de apresentação
Excelentes habilidades de comunicação oral e escrita
Capacidade de resolução de problemas em ambientes multisolução
Resiliência em situações de stress",Pleno,Remoto
1775,Analista de Dados Pleno (Vaga Remota),https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=24&pageNum=3&currentJobId=3612919967,São Paulo,SP,Food To Save,,Não aplicável,Tempo integral,Serviços e consultoria de TI,Tecnologia da informação,Analista de Dados,"3612919967","Seu papel é fundamental para seguirmos juntos nessa causa tão urgente e necessária. Venha fazer parte da #1 no Brasil contra o desperdício de alimentos.

Vem ser #SuperFoodsavers 🧡

Etapas do processo:
Análise de currículos
Bate Papo: Gente & Cultura
Bate Papo: Liderança
Proposta

Responsabilidades e atribuições
Desenvolvimento de modelos e análises de cohort, LTV, CAC, comportamento e RFV (recência, frequência e valor), funil de vendas para desenhar e executar ações diferenciadas de up sell;
Extrair, organizar e analisar dados, traduzindo as principais informações para tomadores de decisões através de técnicas de storytelling;
Auxiliar na estruturação, manutenção e evolução de um ambiente de dados para automatizar processos de rotina;
Auxiliar na frente estratégica de CRM;
Transitar entre diferentes times, áreas e contextos, entendendo diferentes dores e executando tarefas de forma eficiente;
Entender objetivos estratégicos da área e traduzir para as frentes de trabalho conjuntas (Comercial, produtos e tech);
Acompanhar e orientar as estratégias de ADS gerenciando as contas do Google Analytics/Google Tag Manager e Meta voltadas para aquisição e reaquisição de usuários.

Requisitos e qualificações
Superior completo ou cursando;
Experiência com manipulação de dados e elaboração de análises;
Experiência com construção de storytelling e soluções de visualizações de dados para traduzir insights;
Conhecimento de ferramentas Google - sheets, apresentações, docs, looker studio;
Conhecimento em Google Analytics e Meta Business para gestão de campanhas e criação de relatórios;
Desejável SQL básico - intermediário
Desejável Power B.I
Desejável ter atuado em startup/ foodtech.

Informações adicionais

Benefícios e informações:

👨🏻‍⚕️ Assistência Médica SulAmérica Nacional;

🥗 Vale Refeição no cartão Cajú;

🎂 No mês do seu aniversário tem crédito extra no cartão Cajú para ajudar na comemoração;

🔒 Seguro de Vida da Prudential para seu conforto e de quem você ama;

🍼 Auxílio Creche para crianças até 1 ano de idade;

📍 100% Remoto: A nossa forma de atuar é 100% teletrabalho, incluindo reuniões de alinhamento e All Hands da empresa. Eventualmente algumas reuniões e/ou confraternizações da empresa serão realizados em ambiente físico combinados previamente e a empresa arcará com o deslocamento.",Pleno,Remoto
1707,Analista de dados (BI) Jr,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=2&pageNum=1&currentJobId=3602411719,Belém,PA,J&T Express Brasil,,Não aplicável,Tempo integral,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento",Tecnologia da informação,Analista de Dados,"3602411719","Somos a J&T Express, empresa multinacional que chegou ao Brasil para revolucionar o mercado de entregas expressas.

Nossos números:
Presença em 13 países;
240 centros de transferências de larga escala;
1.000 equipamentos de triagem inteligente;
23.000 pontos de distribuição;
400.000 colaboradores;
Nossos serviços atingem 2,5 bilhões de pessoas ao redor do mundo.

E queremos mais... tá afim?

Responsabilidades e atribuições
Elaborar relatórios e Dashboards, utilizando visões gerenciais e estratégicas para apoio à coordenação nas tomadas de decisão, acompanhamento diário dos principais indicadores da empresa, garantindo que a informação chegue a todos os times envolvidos, além do acompanhamento e follow-up das ações (PMO);
Desenvolver e implementar análises de dados, entendendo fatores que impactem nos resultados e no custo do negócio, e apresentar os resultados à equipe de trabalho;
Identificar, analisar e interpretar tendências ou padrões em conjuntos de dados complexos;
Realização de demais atividades correlatas e inerentes ao cargo, assim como atividades atribuídas pelo seu superior imediato.

Requisitos e qualificações
Ensino Superior Completo (Engenharia, Administração, Logística e afins);
Pacote Office intermediário;
Conhecimentos em análises e indicadores;
Elaboração de dashboards, painéis e relatórios gerenciais;
Conhecimento intermediário/avançado em Power BI e ferramentas de qualidade;
Proatividade, determinação, empatia, criatividade, boa comunicação, iniciativa, inteligência emocional, capacidade para trabalhar em equipe, adaptabilidade, capacidade para solucionar problemas e credibilidade ao assumir responsabilidades;
Desejável experiência e vivência em logística.

Informações adicionais

Chegamos para revolucionar o mercado de entregas expressas no país.

Queremos ser a opção mais rápida para as entregas de E-commerce. Para isso, buscamos ter a melhor e mais engajada equipe!

Aos nossos colaboradores, oferecemos um ambiente de trabalho inspirador e acolhedor. E, esperamos que juntos possamos trilhar um caminho de crescimento e muito sucesso.

Prezamos pela tranquilidade e saúde do nosso time e para que isso aconteça, oferecemos os melhores benefícios praticados no mercado. Ainda, contamos com remuneração acima da média das melhores empresas de logística do Brasil.

O melhor para os melhores!",Júnior,Presencial
